Unnamed: 0,title,text,label
203,MUSLIM LEADER Tells Secretive Islamic Compounds In U.S. To Arm Up After Trump Win: “He has come as a test and trial for the faithful adherents of the holy books” [VIDEO],"An Islamist group with secretive compounds around the U.S. is arming up in anticipation of raids by the incoming Trump administration, according to a new report from a nonprofit think tank.Muslims of America, which is headquartered in Hancock, N.Y., and run from Pakistan by leader Sheikh Gilani, operates 22  Islamic villages  around the nation. The compounds are legal, but Gilani has recently ordered all unarmed members to gather firearms, licenses and hunting permits, according to Clarion Project. Gilani believes his group will be targeted by Trump. I foretold disastrous results should this man be elected as the American President,  Gilani said in a statement shortly after Trump was elected president on Nov. 8.  He has come as a test and trial for the faithful adherents of the holy books. Supporters say the compounds are simply Islamic communes for mainly African-American Muslims who seek to follow Gilani s teachings in a rural setting. While they have been the subject of numerous accusations and undercover reporting, the group is not known to have supported or conducted terrorist activity, and its critics are widely dismissed as conspiracy theorists.A confidential source allegedly inside the organization told Martin Mawyer of the Christian Action Network and Ryan Mauro of the Clarion Project that the group expects the FBI to reopen its cases against them as a  homegrown terrorist organization,  according to the report.Here is Clarion Project s National Security Analyst Ryan Mauro explaining why we need to be concerned about these Muslim compounds:Watch this report on  NO-GO Zones  scattered around the United States:Alex Jones reporter Joe Biggs traveled to Islamberg compound in upstate New York. He found the people living in the compound have isolated themselves from everyone on the outside. The local chief of police told Biggs that the residents handle everything internally. The founder of Islamberg is a founder of a terrorist organization out of Pakistan: According to the report, the sources stated that members across the country were given instructions by Gilani to  be prepared to fight,  against President-Elect Trump, who the group believes is part of a satanic-Zionist conspiracy to destroy Islam.Muslims of America s headquarters in rural New York is known as  Islamberg.  According to a 2007 FBI report obtained by the Clarion Project, MOA  possesses an infrastructure capable of planning and mounting terrorist campaigns within the U.S. and overseas.   Fox News",0
204,MUST WATCH: Kellyanne Conway PUNCHES BACK After Juan Williams Questioned How She Could Work And Raise 4 Kids: “I don’t play golf and I don’t have a mistress” [VIDEO],"Kellyanne Conway s response to Williams  criticism is, as we ve all come to expect, very classy and absolutely perfect: ",0
205,Former Zimbabwe finance minister Chombo to be held in custody until trial,"HARARE (Reuters) - Ousted Zimbabwe finance minister Ignatius Chombo, charged with three counts of corruption for offences that allegedly took place two decades ago, was denied bail on Monday and will be detained in custody until his case is heard on Dec. 8. Zimbabwe s new president Emmerson Mnangagwa named Patrick Chinamasa as acting finance minister to replace him. Chombo, who faces charges including trying to defraud the central bank, was detained after the military seized power in  Operation Restore Legacy , which it said was meant to remove  criminals  around former president Robert Mugabe. His lawyer, Lovemore Madhuku, told reporters that he would appeal the magistrate s ruling in the High Court on Tuesday.  Their decision was always made up that bail would not be granted here ... We are hopeful that the High Court will show independence,  Madhuku said.  Earlier, he told a packed courtroom that Chombo, who sat impassively throughout the hearing, would deny the charges at his trial and had documentary evidence showing the allegations had no basis. The magistrate who detained Chombo said the former minister could abscond, influence state witnesses or be the target of a mob attack over the allegations that he abused his position when he was minister of local government over a decade ago. Chombo, who was appointed finance minister in October, was among members of the G40 political faction allied to Mugabe and his wife, Grace, who were also expelled from the ruling ZANU-PF party. Two ousted ZANU-PF Youth League leaders, Kudzanai Chipanga and Innocent Hamandishe, who were both allied to G-40, were also ordered to be detained until Dec. 8. Some Mnangagwa supporters have called for unspecified action against G40 but the president has urged citizens not to undertake any form of  vengeful retribution . Chombo told the court on Saturday how he was abducted from his home on Nov. 15 by armed men in  soldiers  uniform  and kept blindfolded for nine days. He was promoted to the finance portfolio from the interior ministry by Mugabe in an October reshuffle, replacing Chinamasa, who the chief secretary to the president and cabinet said will return to the role until a new cabinet has been appointed. Zimbabwe is struggling with a severe shortage of the U.S. dollars it uses instead of its own currency. In his main act as finance minister, Chombo told parliament on Nov. 9 that Zimbabwe s budget deficit would soar to $1.82 billion or 11.2 percent of gross domestic product this year from an initial target of $400 million. Mnangagwa, who served Mugabe loyally for decades, was sworn in as president last Friday after the 93-year-old former leader quit under pressure from the military. He is expected to form a new cabinet this week. Zimbabweans are watching to see Mnangagwa he breaks with the past and names a broad-based government or selects other figures from the Mugabe era s old guard.   ",1
206," Paul Ryan BREAKS DOWN, Admits GOP’s Trumpcare Bill Is A Massive Failure (VIDEO)","The Republican Party has had it rough. Not only have they had to admit that their presidential candidate, Donald Trump, is an absolute nut job who can t do anything right, but their attempt to replace Obamacare has been just as much of a failure.The GOP has spent several years whining and moaning about how they would like to replace Obama s Affordable Care Act, despite the fact that a majority of Americans are in favor of keeping it. But once they finally had their chance to prove they could do better with Trump in the White House, they blew it.Recently at his weekly press conference, House Speaker Paul Ryan was asked if the House would vote on Trumpcare before Trump reached his first 100-day marker. Ryan s response was nothing short of absolute defeat and despair as he admitted that the GOP s horrible healthcare bill didn t have enough votes to pass. Ryan said: We want to go when we re ready to go. This has been a very organic bottom up process. It takes time to do that. We re doing big things, and you know me, I talked about 200 days because I thought the kind of agenda we re attempting to put together here overhauling health care, overhauling the tax system, rebuilding our military, securing the border. Those take more than just a few months. They take a long time, at least a year, so that s why we re working on the path to get it right, and not constrain it to some artificial deadline. What Ryan gave was a lot of excuses, along with his admission that he can t pass Trumpcare because there aren t enough votes to support a disastrous bill that would strip millions of Americans of their life-saving health insurance. It s entirely possible that the GOP will never have enough votes to make Trumpcare a thing, and Ryan s words are just as much empty promises as Trump s are.You can watch Ryan admit defeat below:Featured image by Win McNamee via Getty Images",0
207,"Potential Shift: Trump Warns Israel, ‘New Settlements May Not Help Peace in Middle East’","21st Century Wire says Incredibly, Donald Trump may have just thrown an executive head fake to Bibi Netanyahu.Back in December 2015 during the GOP primary campaign,the Israeli Lobby started getting very interested in Trump after he appeared to blame Israel for not securing a lasting peace agreement with the Palestinians. You could hear a pin drop in the debate hall when Trump opined: I have a real question as to whether or not both sides want to make it,  Trump said, before explaining that his concerns predominantly reside with  one side in particular [Israel]. Months later, and only days before the Republican Party s National Convention in Cleveland, Ohio, Trump abandoned any pretence of  neutrality  on the Israel-Palestine issue, insisting that he was now firmly committed  to supporting Israeli settlement expansion in the illegal occupied territories, as well as not recognizing a Palestinian State.At the time this was music to Netanyahu s ears, and even better for the US-based Israel Lobby who spend hundreds of millions of dollars a year to buy-off US Congressmen and Senators in for for Israel to get everything it wants and desires.And then this happened this week By Abby Phillip and Karen DeYoung Washington PostThe White House on Thursday gently warned Israel that new or expanded settlements in the West Bank  may not be helpful  in achieving a Middle East peace, while insisting it has no  official position on settlement activity. A statement issued by press secretary Sean Spicer said that although the administration does not believe settlements are  an impediment to peace, the construction of new settlements or the expansion of existing settlements beyond their current borders may not be helpful in achieving that goal. The American desire for peace between the Israelis and the Palestinians has remained unchanged for 50 years,  Spicer s statement said, a reference to President Trump s insistence that a return to the Middle East negotiating table is a goal he hopes to achieve.While the statement carefully parsed it words, it marked a step away from what some Trump officials   and the president s designated new ambassador to Israel   have said in favor of settlements. Trump s first foreign call as president was to Israeli Prime Minister Benjamin Netanyahu, and he has been sharply critical of former president Barack Obama, whom he characterized as weak on Israel.The apparent genesis of the statement was a story in Thursday s Jerusalem Post, which quoted an unnamed senior administration official telling Netanyahu s government to stop a spree of housing construction approved since Trump s inauguration, lest it interfere with Trump s plans to work toward a peace plan Continue this story at the Washington PostSEE ALSO: The Genealogy of Trump s U-Turn on PalestineREAD MORE ISRAEL NEWS AT: 21st Century Wire Israel FilesSUPPORT 21WIRE   SUBSCRIBE & BECOME A MEMBER @21WIRE.TV",0
208," REPORT: Trump Lied About How Much Was Raised For Veterans, Personal Donation Appears Missing","On top of failing to pay charities for months after the fundraiser, despite already having beneficiaries listed, it turns out Donald Trump actually lied about how much was raised   to the tune of around a million and a half dollars. And now, four months later, his campaign is admitting it.In fact, as of this time, only a little over three million has actually been paid out, meaning it s possible that even the new number given by the Trump s campaign is false. That, or worse, it simply disappeared. According to his campaign, donations were pledged that were not received. But that begs the question: If $4.5 million was definitely raised, where did it go?In any case, the amount of time between the fundraiser and actually paying the money is questionable, and Trump has been called out by many people for it   including Sandra Miniutti, the vice president for Charity Navigator, a service that rates charities:In recent weeks, Trump and his campaign repeatedly declined to give new details about how much they have given away. Why should I give you records?  Trump said in an interview with The Post this month.  I don t have to give you records. In the past few days, The Post has interviewed 22 veterans charities that received donations as a result of Trump s fundraiser. None of them have reported receiving personal donations from Trump.Did Trump make good on his promise to give from his personal funds? The money is fully spent. Mr. Trump s money is fully spent,  Lewandowski said.Who did Trump give to, and in what amounts? He s not going to share that information,  Lewandowski said.Of course not.Featured image by Christopher Furlong/Getty Images",0
209,'We're not electing a husband:' Tough-talking Trump wins over some skeptical women,"CLEVELAND (Reuters) - Donald Trump’s tough talk on law and order in a time of growing national insecurity appears to be winning over some of his fiercest skeptics - women initially put off by his swaggering tone, his clashes with female critics and past affairs.  But so far those are mostly conservative women. As Trump hones his message, the challenge is to make it also resonate among independent or undecided female voters who are crucial to his hopes of winning the U.S. presidential election in November. Turmoil on the streets both abroad and at home could give Trump a new opportunity to do just that. On Monday, Trump tried to seize it with an evening program at the Republican National Convention with several women speakers, including his wife Melania, focused on security. She told the convention that her husband would offer the country new leadership and keep it “safe and secure.” Americans have been rattled by recent attacks in France and Florida, the murder of police officers in Texas and Louisiana, and widespread protests over the killings of unarmed black men, polls show. “We’re not electing a husband, we’re not electing a preacher, we’re electing a leader,” said Kay White, a Republican delegate to the nominating convention from Tennessee who originally supported U.S. Senator Ted Cruz of Texas in the early nominating contests, or primaries. For White, it’s a one-issue election. “Security,” she said. “Nothing else matters.” A year ago, Penny Nance, president of Concerned Women for America, a conservative advocacy group, was a blistering critic of the thrice-married Trump because of comments he made about  Fox News anchor Megyn Kelly that many felt were sexist.  But Nance now supports Trump and says the candidate can fashion an effective message for women centered on national security, she told Reuters on the sidelines of the convention. “Every day we wake up and get our kids ready for school and the television is on and there is another attack,” she said. For Trump, independents will be a tougher sell. A majority of women who identify as “independent” continue to hold an unfavorable opinion of him. According to a Reuters/Ipsos opinion poll from June 1 to July 15, 64 percent of independent women voters expressed a “very unfavorable” or “somewhat unfavorable” view of Trump. That compares with 89 percent of Democratic women voters and 31 percent of Republican women voters who have a similarly unfavorable view of the New York businessman.  Trump isn’t the first candidate whose tough talk on security has won over women voters. George W. Bush used the same message in his re-election campaign in 2004, in the midst of his “war on terror,” to appeal to so-called security moms who were concerned about terrorism.  Bush garnered 48 percent of the vote of American women in that election. By comparison, Republican candidate Mitt Romney drew 44 percent in 2012, a full 10 points behind President Barack Obama.  Trump has had trouble convincing women nationally to support him ever since he entered the race in the summer of 2015, according to Reuters/Ipsos polling. Among women who are expected to vote on Nov. 8, a majority expressed an unfavorable opinion of him every time they were asked in the polls. This month, women appeared to have soured even more on the likely Republican nominee: 69 percent of likely women voters expressed an unfavorable opinion of Trump in the latest July 11-15 Reuters/Ipsos polling, up from 63 percent in the five-day poll that ended on July 1.  Jen Lawless, director of the Women and Politics Institute at American University, said she doubted Trump could rehabilitate his image with most women voters, saying his conflict with Kelly, in particular, had lasting damage. “I think that ship has sailed,” Lawless said.  Trump’s problems with women were dramatized on Monday when Women for Trump, a voter-support group, held a sparsely attended event in Cleveland.  The moderator, Jennifer Hulsey, appeared to speak for a lot of women who have found a way to support Trump. “He’s not perfect, but neither am I,” Hulsey said.  Some of the women delegates interviewed by Reuters at the convention on Monday were scornful of the criticism of Trump’s attitude toward women, pointing to his daughter Ivanka, who is a top executive in the Trump Organization.  Ivanka and his other daughter Tiffany are due to speak at the convention this week. “He was not my first choice or even my second choice,” said   Carol Del Carlo, a Trump supporter. But, “I look at him and I see how he treats his daughters. They’re engaged, they look like a real, true family, they work in their father’s business, they’re advisors.” ",1
210,U.N. says it believes Afghanistan air strike killed civilians,"KABUL (Reuters) - The United Nations mission in Afghanistan said at least 10 civilians may have been killed by an air strike in the northern city of Kunduz last week, despite a U.S. military investigation that found no civilian deaths. In a series of messages on Twitter, the U.N. Assistance Mission in Afghanistan said interviews with multiple survivors, medics, elders and others gave it strong reason to believe that civilians were among the victims of Saturday s attack.  Credible reports that at least 10 civilians killed in Kunduz Afghanistan air strike 4 Nov, UNAMA initial findings show,  it said. The statement contradicts comments from some local and Afghan military officials as well as a U.S. statement on Tuesday which said that an investigation had found no evidence of civilian deaths. The episode underlines the lack of clarity over reports of civilian casualties, an issue which is likely to become increasingly prominent as the United States steps up air strikes against the Taliban and other insurgent groups. Captain Tom Gresback, a spokesman for the U.S. military, said the Pentagon still stood by its previous statement that found no civilian deaths. But he added:  U.S. Forces Afghanistan will examine and consider any credible evidence when allegations of civilian casualties are presented. We take all allegations of civilian casualties very seriously and take necessary steps to ensure that we mitigate the loss of civilian life.    On a visit to Kabul in September, U.S. Defense Secretary Jim Mattis said that commanders would be given greater freedom to use American firepower against the Taliban but that  everything humanly possible  would be done to avoid civilian casualties. Former President Hamid Karzai, who clashed bitterly with the United States over the issue in past years, condemned the air strikes but the government of President Ashraf Ghani has so far made no public comment.  Accounts from some local officials and residents indicated that as many as 13 people were killed in air strikes in Chahardara district outside Kunduz city. Some Afghan media have reported much higher figures, without independent confirmation. Afghan special forces and the local provincial governor say 48 militants were killed but deny any civilians were killed. In its most recent report, the United Nations said there had been a 52 percent increase in civilian casualties from air strikes in the first nine months of the year to 205 killed and 261 wounded. The issue has particular resonance in Kunduz because it was there that 42 civilians were killed in a U.S. air strike on a hospital run by medical aid group Medecins sans Frontieres during fighting to regain the city from the Taliban in 2015. ",1
211,BREAKING: OBAMA JUST TURNED INTERNET Over To International Body With NO Congressional Approval…4 AG’S From These States Are FIGHTING BACK!,"Has Obama sacrificed the freedom of speech we enjoy on the internet, as a way to boost his standing with foreign dictators, as he campaigns to be the next UN Secretary General?  An Obama-appointed federal judge ruled Friday that the transfer of internet domain systems oversight to an international governing body can move forward, overruling opposition from several state attorneys general and lawmakers. Read more: Zero HedgeIn their lawsuit, the attorneys general for Arizona, Oklahoma, Nevada and Texas contend that the transition, lacking congressional approval, amounts to an illegal giveaway of U.S. government property. They also express fear that the proposed new steward of the system, a nonprofit known as ICANN, would be so unchecked that it could  effectively enable or prohibit speech on the Internet. Read more: PoliticoSATURDAY   THE US HANDS OVER THE INTERNETWashington (AFP)   The US government on Saturday ended its formal oversight role over the internet, handing over management of the online address system to a global non-profit entity.The US Commerce Department announced that its contract had expired with the Internet Corporation for Assigned Names and Numbers, which manages the internet s so-called  root zone. That leaves ICANN as a self-regulating organization that will be operated by the internet s  stakeholders    engineers, academics, businesses, non-government and government groups.The move is part of a decades-old plan by the US to  privatize  the internet, and backers have said it would help maintain its integrity around the world.US and ICANN officials have said the contract had given Washington a symbolic role as overseer or the internet s  root zone  where new online domains and addresses are created.But critics, including some US lawmakers, argued that this was a  giveaway  by Washington that could allow authoritarian regimes to seize control.A last-ditch effort by critics to block the plan   a lawsuit filed by four US states   failed when a Texas federal judge refused to issue an injunction to stop the transition.Lawrence Strickling, who heads the Commerce Department unit which has managed these functions, issued a brief statement early Saturday confirming the transition of the Internet Assigned Numbers Authority (IANA). As of October 1, 2016, the IANA functions contract has expired,  he said.Stephen Crocker, ICANN s board chairman and one of the engineers who developed the early internet protocols, welcomed the end of the contract. This transition was envisioned 18 years ago, yet it was the tireless work of the global Internet community, which drafted the final proposal, that made this a reality,  he said in a statement. This community validated the multi-stakeholder model of Internet governance. It has shown that a governance model defined by the inclusion of all voices, including business, academics, technical experts, civil society, governments and many others is the best way to assure that the Internet of tomorrow remains as free, open and accessible as the Internet of today. The Internet Society, a group formed by internet founders aimed at keeping the system open, said the transition was a positive step. The IANA transition is a powerful illustration of the multi-stakeholder model and an affirmation of the principle that the best approach to address challenges is through bottom-up, transparent, and consensus-driven processes,  the group said in a statement.Via: Yahoo ",0
212,NEW EMAILS REVEAL HUMA ABEDIN Told to “Show Love” to Clinton Donors…Clinton’s Brother Acted As Go-Between,"Judicial Watch has released documents obtained in response to a court order including emails that show a pay to play game going on between the Clintons and donors: A number of emails show the free flow of information and requests for favors between Clinton s State Department and the Clinton Foundation. What s even more disturbing is the lack of concern for national security in the heavily redacted emails:The heavily redacted documents from Abedin s non-government account include an email from Hillary Clinton s brother, Tony Rodham, to Abedin revealing that he acted as a go-between for a Clinton Foundation donor, Richard Park. And they reveal Clinton Foundation executive Doug Band instructing Abedin to  show love  to Clinton donor Andrew Liveris.The documents included six Clinton email exchanges not previously turned over to the State Department, bringing the known total to date to at least 439 emails that were not part of the 55,000 pages of emails that Clinton turned over to the State Department, and further contradicting a statement by Clinton that,  as far as she knew,  all of her government emails had been turned over to the State Department.The documents are in response to a court order from a May 5, 2015, lawsuit filed against the State Department (Judicial Watch, Inc. v. U.S. Department of State (No. 1:15-cv-00684)) for:  All emails of official State Department business received or sent by former Deputy Chief of Staff Huma Abedin from January 1, 2009 through February 1, 2013 using a non- state.gov  email address. A number of emails show the free flow of information and requests for favors between Clinton s State Department and the Clinton Foundation.In July 2009, in reference to the US-China Strategic and Economic Dialogue, Clinton Global Initiative head Doug Band told Abedin that she  Need[s] to show love  to Andrew Liveris, the CEO of Dow Chemical. Band also asked for Liveris to be introduced to Hillary,  and have her mention both me and wjc . Dow gave between $1 million and $5 million to the Clinton Foundation and Clinton Global Initiative. Band also pushes for Clinton to do a favor for Karlheinz Koegel, a major Clinton Foundation contributor, who wanted Hillary Clinton to give the  honor speech  for his media prize to  Merkel. The emails reveal that on June 19, 2009, Clinton s brother, Tony Rodham, passed a long a letter for Hillary Clinton for Clinton donor Richard Park. Park donated $100,000 to Bill Clinton as far back as 1993 and is listed by the Clinton Foundation as a $100,000 to $250,000 donor Read more: Judicial Watch",0
213,STREET ARTIST Censored For Painting Of Hillary Clinton In Bikini,"Censorship is alive and well when it comes to Hillary Clinton A street artist in Australia had his Instagram account deleted and now he s being told to take down the painting on the side of a building. Hillary is pictured (below) in a sort of bikini/monokini that is pretty raunchy. It s a copy of a photoshopped image that s been on the internet for years. This really is censorship of the worst kind because it s a known image. Obviously, Instagram is a Hillary fan: Speaking on Melbourne radio, Lushsux said he suspected that his Instagram account, which he said had some 110,000 followers, was deleted due to him posting a photo of the raunchy Hillary image. Melbourne (AFP)   An Australian mural of US presidential nominee Hillary Clinton in a revealing, stars and stripes swimsuit may be taken down, after it has reportedly been deemed offensive.The creator of the painting, the street artist who goes by the name Lushsux and who has also painted murals of the likes of Donald Trump and Kim Kardashian, branded calls to remove it  pathetic .The provocative mural is on the wall of a small business in the Melbourne suburb of Footscray, and reports say the business has been asked by the local Maribyrnong Council to remove it. We believe it is offensive because of the depiction of a near-naked woman, not on the basis of disrespect to Hillary Clinton, in accordance with the Graffiti Prevention Act 2007,  the council s chief executive Stephen Wall told Fairfax Media on Friday.Wall said local police had been asked to urgently provide their opinion on the mural, adding that the council intended to issue a notice to the building s owner to remove it within 10 days.Lushsux accused the council of being out of control, telling Fairfax the mural was  on par offence-wise  with a deodorant ad.Speaking on Melbourne radio, Lushsux said he suspected that his Instagram account, which he said had some 110,000 followers, was deleted due to him posting a photo of the raunchy Hillary image. It s hard enough to be an artist  to lose your social media following in this day and age is a big loss,  he told 3AW on Friday..Via: Yahoo",0
214,rigged primary media and candidate the american rigged system,"email 

an intriguing ministry of finance mof report circulating in the kremlin today says that elite western bankers were stunned a few hours ago after the bank for international settlements bis registered a  billion transfer from the clinton foundation cf to the qatar central bank qcb through the facilitationabetment of jp morgan chase  company jpmand for reasons yet to be firmly established 
according to this report the bank for international settlements is the worlds oldest international financial organization and acts as a prime counterparty for central banks in their financial transactions the qatar central bank is the bank of that gulf state nations government and their bank of banks jp morgan chase  company is the united states largest megabank and the clinton foundation is an international criminal money laundering organization whose clients include the russian mafia 
with hillary clintons us presidential campaign chairman john podesta having longstanding ties to the russian mafia and money laundering this report continues the foreign intelligence service svr maintains complete surveillance of him and his criminal associatesincluding both hillary clinton and her husband and former us president bill clinton 
on saturday  october  this report notes the svr reported to the mof that hillary clinton and john podesta met with jp morgan chase  company ceo jamie dimon at clintons chappaqua compound outside of new york cityand who in  both president obama and hillary clinton allowed to break us laws by his dimons being able to buy millionsofdollars of his companys stocks prior to the public being told his jp morgan bank was receiving a federal reserve  billion credit lineand that caused jp morgans stocks to soar and that have had an astonishing  dividend growth since  
within  hours of the hillary clintonjohn podestajamie dimon meeting at the chappaqua compound this report continues the bis registered the transfer of  billion from the clinton foundation to the qatar central bank 
to why the clinton foundation transferred this enormous sum of money to qatar this report explains is due to the longstanding ties between this islamic neopatrimonial absolute monarchy and then us secretary of state hillary clinton who oversaw the massive bribery scheme that allowed this gulf state nation to secure the  world cupand that the qataris were so appreciative of they donated millions to the clinton foundation and incredibly in  gave former us president bill clinton  million for a birthday presentbringing hillary clintons total cash grab from these persian gulf sheiks of  millionall occurring as recently released secret emails revealed hillary clintons knowledge that both qatar and saudi arabia were and still are funding isis 
to what jamie dimon said to hillary clinton that caused her to suddenly transfer  billion to qatar this report notes revolves around his jp morgan bank being told by the us federal deposit insurance corporation fdic in april  that this megabanks master plan to save itself had serious deficiencies that could pose serious adverse effects to the financial stability of the united states 
two months after the fdics warning letter to jamie dimon in june  this report says he cryptically sounded a warning that the united states subprime auto loan bubble was nearing collapse and stated that someone is going to get hurt 
unbeknownst to the american people mof experts in this report explain is that just  weeks ago multiple warnings began to be issued that the united states  trillion subprime auto loan bubble was beginning to collapseand that this past week became so severe the bank of america issued a recession warning telling its elite customers that this market is scary and the britishbased multinational banking and financial services company hsbc likewise issued a red alert warning all of its clients warning them to prepare for a severe market crash 
with one of the first casualties of this subprime auto loan bubble being the german global banking giant deutsche bank that is nearing its doom and laying off tensofthousands of it workers worldwide this report grimly states the american mainstream propaganda media is failing to allow the people of that nation to know the full extent of this looming catastrophewho unlike hillary clinton who has just protected  billion of her wealth will be left defenseless once again at the hands of their elite rulers 
as wikileaks secret hillary clinton emails have now proven that the us propaganda mainstream media is now totally controlled by her and who continue their blackout on the clinton crime story of the century this report continues the absolutely horrifying statistics released this week showing that an astounding  of american who have been brutalized by the obamaclinton regime these past  years are so buried in debt they can no longer pay their bills is likewise being kept from these most innocent of peoples",0
215,CRYBABY DEMOCRAT CONGRESS To Wear Safety Pins For Security From Republicans….Waaaaaaaa!," As protests continue across the country, some people are choosing to show solidarity with a symbol after president-elect Donald Trump was chosen in the latest presidential election.They re doing that with a safety pin.People are wearing them to mark themselves as a safe space for people who feel in danger as a result of the election.Celebrities like Debra Messing promoted the practice, noting the practice s emergence following the Brexit vote in the U.K. In a big city like London, or even in someplace smaller like a grocery store, or a coffee shop, we re all just strangers to one another,  she wrote on Twitter. It can be difficuult for all of us to either reach out for help or offer help. A symbol as simple as a safety pin can be an imporant first step in showing solidarity and support for people who are scared and upset at this time. #Safetypin soon trended online.Read more: WACH",0
216,DNC PAY TO PLAY LIST REVEALED: Federal Positions Awarded To Donors Including Commie Jeh Johnson,"The hacker Guccifer 2.0 released more DNC e-mails overnight and they are REALLY telling. We reported last night on the reason Guccifer released the e-mails:BREAKING: MORE HACKED E-MAILS From DNC Released By A Vengeful GucciferCorruption and pay to play runs rampant with this White House Federal positions were given to the highest donors as you ll see below:This is obviously a partial list but it gives you an idea of what s going on here. A few more below: The hacked documents contained detailed lists of 100,000 alleged donors, addresses, and phone numbers, and well as amounts donated. This is not the end of the leaks! There are more to come from Hillary Clinton s e-mails. We think the bigger story should be how easy it was for the DNC and government officials to be hacked!",0
217, Even White Nationalists Are Turning On Trump; One Nominee Is Giving Them Hope,"The week of Donald Trump s election, white nationalists celebrated.In the bowels of the Ronald Reagan Building and International Trade Center, three blocks from the White House, members of the so-called alt-right movement gathered for what they had supposed would be an autopsy to plot their grim future under a Clinton administration. Instead, they celebrated the unexpected march of their white nationalist ideas toward the mainstream, portraying Mr. Trump s win as validation that the tide had turned in their fight to preserve white culture. It s been an awakening,  Richard B. Spencer, who is credited with coining the term alt-right, said at the gathering on Saturday.  This is what a successful movement looks like. Source: NY TimesWhile they still agree with Trump s agenda, or at least what they think Trump s agenda is, they aren t celebrating anymore. They aren t happy with many of Trump s cabinet picks. Right after the election, I think it was euphoria,  says Kevin MacDonald, a retired evolutionary psychology professor at California State, Long Beach and another white nationalist mainstay.  But as we get into it now, there s more trepidation. MacDonald says Trump s appointments also have rattled the movement, especially his propensity for tapping rich Wall Street bankers. These are globalists in general. They love free trade, they love immigration   big red flags for us,  he says.Source: NPRSo odd that a businessman who brags about his international business ventures would hire globalists. Who could have seen that coming? Anyone who paid attention, that s who, but cheer up our neo-nazi brethren, there s hope for you still (just not for the rest of us). Trump still has his (bad pun ahead) Trump card: Jeff Sessions, who s been tapped for Attorney General. They also like Rex Tillerson, Trump s pick for Secretary of State.MacDonald hopes Sessions, Trump s nominee for attorney general, will clamp down on immigration. White nationalists also like the nominee for secretary of state, Rex Tillerson, who s seen as being close to Russian leader Vladimir Putin, a darling of the alt-right.While Trump s cabinet might be a little too globalist for these mouth breathers, there s still plenty for them to love. There s little chance under this Republican government that anyone other than white men will make any sort of advances.Featured image via Drew Angerer/Getty Images",0
